"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"10-Jan-2025","EQ","1,112.40","1,114.00","1,067.00","1,106.60","1,076.00","1,069.85","1,085.22","1,822.95","999.00","14,605","1,58,49,566.40","1,742"
"09-Jan-2025","EQ","1,100.00","1,114.95","1,083.05","1,102.45","1,113.00","1,106.60","1,096.68","1,822.95","999.00","13,564","1,48,75,428.35","1,759"
"08-Jan-2025","EQ","1,105.00","1,118.35","1,090.60","1,106.25","1,095.00","1,102.45","1,098.75","1,822.95","999.00","9,967","1,09,51,240.90","1,672"
"07-Jan-2025","EQ","1,109.45","1,124.30","1,089.10","1,095.35","1,115.00","1,106.25","1,105.77","1,822.95","999.00","19,570","2,16,39,887.65","2,494"
"06-Jan-2025","EQ","1,150.00","1,165.00","1,084.40","1,134.50","1,097.05","1,095.35","1,134.09","1,822.95","999.00","76,376","8,66,17,006.80","6,285"
"03-Jan-2025","EQ","1,090.50","1,190.00","1,089.95","1,085.70","1,134.80","1,134.50","1,151.27","1,822.95","999.00","1,46,939","16,91,66,253.00","12,904"
"02-Jan-2025","EQ","1,044.00","1,110.00","1,035.00","1,037.80","1,088.00","1,085.70","1,071.19","1,822.95","999.00","53,915","5,77,53,386.45","5,940"
"01-Jan-2025","EQ","1,022.00","1,039.90","1,015.05","1,017.50","1,038.00","1,037.80","1,029.00","1,822.95","999.00","14,444","1,48,62,863.95","3,349"
"31-Dec-2024","EQ","1,010.00","1,021.60","999.00","1,014.40","1,019.00","1,017.50","1,007.06","1,822.95","999.00","20,680","2,08,25,909.90","2,899"
"30-Dec-2024","EQ","1,033.10","1,033.10","1,001.25","1,017.85","1,011.30","1,014.40","1,013.93","1,822.95","1,001.25","24,160","2,44,96,591.55","3,387"
"27-Dec-2024","EQ","1,027.90","1,031.70","1,011.00","1,022.50","1,015.00","1,017.85","1,020.03","1,822.95","1,011.00","28,294","2,88,60,661.30","3,233"
"26-Dec-2024","EQ","1,039.00","1,042.55","1,021.00","1,038.95","1,022.00","1,022.50","1,027.59","1,822.95","1,021.00","12,950","1,33,07,286.20","2,311"
"24-Dec-2024","EQ","1,038.00","1,044.95","1,030.05","1,032.55","1,038.90","1,038.95","1,039.15","1,822.95","1,028.10","13,133","1,36,47,197.85","1,681"
"23-Dec-2024","EQ","1,054.35","1,078.05","1,028.10","1,041.90","1,036.00","1,032.55","1,041.31","1,822.95","1,028.10","22,297","2,32,18,129.30","3,110"
"20-Dec-2024","EQ","1,070.45","1,070.45","1,036.80","1,058.10","1,049.90","1,041.90","1,053.45","1,822.95","1,036.80","26,377","2,77,86,870.85","3,298"
"19-Dec-2024","EQ","1,059.00","1,072.35","1,048.10","1,071.90","1,056.65","1,058.10","1,055.16","1,822.95","1,041.30","27,498","2,90,14,731.65","4,994"
"18-Dec-2024","EQ","1,080.00","1,092.85","1,065.00","1,082.75","1,073.00","1,071.90","1,079.15","1,822.95","1,041.30","24,578","2,65,23,296.60","2,521"
"17-Dec-2024","EQ","1,096.00","1,107.55","1,078.00","1,099.10","1,080.00","1,082.75","1,088.18","1,822.95","1,041.30","40,558","4,41,34,499.55","4,267"
"16-Dec-2024","EQ","1,105.90","1,126.60","1,096.05","1,105.90","1,100.00","1,099.10","1,105.46","1,822.95","1,041.30","27,577","3,04,85,317.15","2,485"
"13-Dec-2024","EQ","1,127.60","1,131.55","1,099.80","1,127.60","1,105.10","1,105.90","1,106.26","1,822.95","1,041.30","31,192","3,45,06,596.75","3,400"
"12-Dec-2024","EQ","1,139.50","1,152.00","1,120.00","1,139.50","1,129.00","1,127.60","1,136.85","1,822.95","1,041.30","23,386","2,65,86,432.70","2,739"
"11-Dec-2024","EQ","1,141.20","1,153.90","1,135.95","1,141.20","1,135.95","1,139.50","1,143.31","1,822.95","1,041.30","11,404","1,30,38,282.00","2,140"
"10-Dec-2024","EQ","1,152.90","1,166.25","1,129.55","1,149.00","1,142.00","1,141.20","1,150.57","1,822.95","1,041.30","20,176","2,32,13,935.90","2,648"
"09-Dec-2024","EQ","1,157.50","1,166.60","1,135.55","1,153.45","1,154.95","1,149.00","1,152.44","1,822.95","1,041.30","25,628","2,95,34,806.80","4,241"
"06-Dec-2024","EQ","1,152.00","1,165.00","1,145.00","1,150.55","1,152.70","1,153.45","1,155.93","1,822.95","1,041.30","18,796","2,17,26,829.50","3,523"
"05-Dec-2024","EQ","1,144.00","1,159.00","1,131.05","1,135.30","1,143.10","1,150.55","1,145.04","1,822.95","1,041.30","25,001","2,86,27,206.00","3,273"
"04-Dec-2024","EQ","1,149.00","1,163.05","1,130.10","1,140.15","1,139.50","1,135.30","1,146.21","1,822.95","1,041.30","29,016","3,32,58,499.35","4,721"
"03-Dec-2024","EQ","1,100.05","1,168.00","1,100.05","1,100.05","1,134.00","1,140.15","1,146.16","1,822.95","1,041.30","92,161","10,56,31,575.90","11,012"
"02-Dec-2024","EQ","1,118.05","1,120.00","1,093.65","1,104.05","1,100.00","1,100.05","1,101.53","1,822.95","1,041.30","12,897","1,42,06,476.40","2,786"
"29-Nov-2024","EQ","1,111.90","1,115.20","1,095.00","1,110.45","1,105.10","1,104.05","1,103.96","1,822.95","1,041.30","15,091","1,66,59,910.90","3,355"
"28-Nov-2024","EQ","1,112.00","1,125.15","1,095.00","1,116.40","1,106.25","1,110.45","1,110.28","1,822.95","1,041.30","25,826","2,86,74,072.55","5,114"
"27-Nov-2024","EQ","1,070.00","1,125.00","1,070.00","1,067.85","1,118.00","1,116.40","1,104.15","1,822.95","1,041.30","33,002","3,64,39,295.25","5,575"
"26-Nov-2024","EQ","1,055.90","1,070.00","1,050.00","1,050.30","1,066.60","1,067.85","1,058.43","1,822.95","1,041.30","30,362","3,21,36,149.50","7,803"
"25-Nov-2024","EQ","1,069.00","1,077.30","1,045.75","1,050.05","1,049.25","1,050.30","1,060.18","1,822.95","1,041.30","25,841","2,73,96,035.40","3,982"
"22-Nov-2024","EQ","1,062.55","1,063.50","1,041.30","1,054.75","1,046.20","1,050.05","1,048.81","1,822.95","1,041.30","26,620","2,79,19,247.15","5,167"
"21-Nov-2024","EQ","1,111.10","1,111.10","1,050.00","1,107.90","1,057.00","1,054.75","1,062.84","1,822.95","1,050.00","38,182","4,05,81,542.75","6,541"
"19-Nov-2024","EQ","1,117.10","1,129.45","1,098.90","1,114.10","1,104.05","1,107.90","1,116.42","1,822.95","1,098.90","15,276","1,70,54,484.15","2,515"
"18-Nov-2024","EQ","1,145.00","1,145.15","1,110.10","1,139.80","1,117.80","1,114.10","1,118.58","1,822.95","1,104.10","14,569","1,62,96,604.05","2,298"
"14-Nov-2024","EQ","1,135.45","1,149.95","1,112.00","1,132.10","1,130.00","1,139.80","1,129.19","1,822.95","1,104.10","19,993","2,25,75,810.70","2,871"
"13-Nov-2024","EQ","1,154.05","1,168.25","1,120.00","1,174.05","1,132.45","1,132.10","1,137.86","1,822.95","1,104.10","27,622","3,14,30,028.40","3,581"
"12-Nov-2024","EQ","1,205.00","1,211.90","1,106.95","1,205.85","1,172.05","1,174.05","1,166.01","1,822.95","1,104.10","55,635","6,48,70,995.10","5,062"
"11-Nov-2024","EQ","1,220.00","1,220.00","1,188.10","1,204.55","1,199.00","1,205.85","1,203.40","1,822.95","1,104.10","9,584","1,15,33,431.35","1,738"
"08-Nov-2024","EQ","1,220.95","1,225.70","1,200.00","1,220.95","1,200.20","1,204.55","1,209.14","1,822.95","1,104.10","12,402","1,49,95,735.00","1,727"
"07-Nov-2024","EQ","1,216.50","1,222.30","1,207.00","1,211.75","1,221.25","1,220.95","1,216.51","1,822.95","1,104.10","10,898","1,32,57,513.50","1,724"
